字音频序	字	读音	最短码	最短码候选位	全码	全码候选位	补三简
7069	篁	huang	hleg	1	hleg	1	
7070	篆	zhuan	vre	1	vreu	1	
7071	篌	hou	hze	1	hzeg	1	
7072	篚	fei	fwer	1	fwer	1	
7073	篥	li	liew	1	liew	1	
7074	篪	chi	iieh	1	iieh	1	
7075	篯	jian	jmea	2	jmea	2	
7076	篼	dou	dzet	1	dzet	1	
7077	簃	yi	yiel	2	yiel	2	
7078	簉	zao	zce	1	zcex	1	
7079	簋	gui	gveo	1	gveo	1	
7080	簌	su	sue	1	suef	1	
7081	簏	lu	lueo	1	lueo	1	
7082	簕	le	leet	1	leet	1	
7083	簖	duan	dre	1	drep	1	
7084	簝	liao	lne	1	lnet	1	
7085	簟	dian	dme	1	dmev	1	
7086	簠	fu	fueo	1	fueo	1	
7087	簰	pai	pde	1	pdev	1	
7088	籀	zhou	vzep	1	vzep	1	
7089	籥	yue	yte	1	yten	1	
7090	籴	di	difl	1	difl	1	
7091	籼	xian	xmlv	1	xmlv	1	
7092	粜	tiao	tnh	1	tnhl	1	
7093	粝	li	lilv	1	lilv	1	
7094	粞	xi	xilr	1	xilr	1	
7095	粢	zi	zial	1	zial	1	
7096	粲	can	cjll	1	cjll	1	
7097	粳	jing	jklt	1	jklt	1	
7098	粿	guo	gol	1	golp	1	
7099	糁	san	sjl	1	sjlw	1	
7100	糁	shen	uflw	1	uflw	1	
7101	糇	hou	hzl	1	hzlg	1	
7102	糈	xu	xulm	1	xulm	1	
7103	糌	zan	zjl	1	zjlb	1	
7104	糒	bei	bwl	1	bwlm	1	
7105	糜	mei	mwk	1	mwkl	1	
7106	糵	nie	npnl	1	npnl	1	
7107	絜	jie	jpgy	1	jpgy	1	
7108	絜	xie	xpgy	1	xpgy	1	
7109	絷	zhi	vipy	1	vipy	1	
7110	綦	qi	qiey	1	qiey	1	
7111	綮	qing	qkby	1	qkby	1	
7112	縠	hu	huzn	1	huzn	1	
7113	縢	teng	tgmy	1	tgmy	1	
7114	縻	mi	miky	1	miky	1	
7115	繁	po	poc	1	pocy	1	
7116	繄	yi	yihy	1	yihy	1	
7117	繇	you	yzry	1	yzry	1	
7118	纛	dao	dcgy	1	dcgy	1	
7119	纥	he	hey	1	heyt	1	
7120	约	yao	ycya	1	ycya	1	
7121	纩	kuang	kly	1	klyk	1	
7122	纮	hong	hsy	1	hsyg	1	
7123	纴	ren	rfyz	1	rfyz	1	
7124	纶	guan	gry	1	gryz	1	
7125	纻	zhu	vuy	1	vuyj	1	
7126	纼	zhen	vfyx	1	vfyx	1	
7127	绁	xie	xpyt	1	xpyt	1	
7128	绂	fu	fuya	1	fuya	1	
7129	绋	fu	fuyl	1	fuyl	1	
7130	绖	die	dpy	1	dpyn	1	
7131	绗	hang	hhy	1	hhyc	1	
7132	络	lao	lcy	1	lcyp	1	
7133	绠	geng	ggy	1	ggyt	1	
7134	绡	xiao	xny	1	xnym	1	
7135	绤	xi	xiyq	1	xiyq	1	
7136	绰	chao	icy	1	icyv	1	
7137	绲	gun	gyy	1	gyyz	1	
7138	绹	tao	tcyr	1	tcyr	1	
7139	综	zeng	zgyl	1	zgyl	1	
7140	绾	wan	wjyb	1	wjyb	1	
7141	缁	zi	ziy	1	ziyp	1	
7142	缂	ke	keye	1	keye	1	
7143	缃	xiang	xlyb	1	xlyb	1	
7144	缉	qi	qiyd	1	qiyd	1	
7145	缊	yun	yyyo	1	yyyo	1	
7146	缌	si	siyx	1	siyx	1	
7147	缐	xian	xmyr	1	xmyr	1	
7148	缑	gou	gzy	1	gzyg	1	
7149	缒	zhui	vvyx	1	vvyx	1	
7150	缗	min	mby	1	mbyb	1	
7151	缙	jin	jbyb	1	jbyb	1	
7152	缞	cui	cvy	1	cvyj	1	
7153	缟	gao	gcy	1	gcyq	1	
7154	缣	jian	jmyp	1	jmyp	1	
7155	缦	man	mjyp	1	mjyp	1	
7156	缧	lei	lwy	1	lwyy	1	
7157	缩	su	suym	1	suym	1	
7158	缪	miao	mnyw	1	mnyw	1	
7159	缫	sao	scy	1	scyp	1	
7160	缲	qiao	qny	1	qnyw	1	
7161	缵	zuan	zry	1	zryq	1	
7162	罍	lei	lwpr	1	lwpr	1	
7163	罘	fu	fuoj	1	fuoj	1	
7164	罟	gu	guoy	3	guoy	3	
7165	罡	gang	ghos	1	ghos	1	
7166	罨	yan	yjop	1	yjop	1	
7167	罱	lan	ljoo	1	ljoo	1	
7168	罴	pi	piof	1	piof	1	
7169	罶	liu	lqop	1	lqop	1	
7170	罽	ji	jiot	1	jiot	1	
7171	罾	zeng	zgob	1	zgob	1	
7172	羌	qiang	qlxt	1	qlxt	1	
7173	羑	you	yzxp	1	yzxp	1	
7174	羓	ba	bax	1	baxv	1	
7175	羕	yang	yhxr	1	yhxr	1	
7176	羖	gu	gux	1	guxn	1	
7177	羝	di	dix	1	dixt	1	
7178	羧	suo	sox	1	soxp	1	
7179	羰	tang	thx	1	thxf	1	
7180	羱	yuan	yrx	1	yrxt	1	
7181	羲	xi	xixt	1	xixt	1	
7182	羼	chan	ijbo	1	ijbo	1	
7183	羿	yi	yitn	1	yitn	1	
7184	翀	chong	ist	1	istx	1	
7185	翂	fen	fftt	1	fftt	1	
7186	翃	hong	hsv	1	hsvt	1	
7187	翈	xia	xxp	1	xxpt	1	
7188	翊	yi	yiht	2	yiht	2	
7189	翕	xi	xift	3	xift	3	
7190	翙	hui	hvvt	1	hvvt	1	
7191	翚	hui	hvtd	1	hvtd	1	
7192	翛	xiao	xnc	1	xnct	1	
7193	翟	di	ditq	1	ditq	1	
7194	翟	zhai	vdt	1	vdtq	1	
7195	翥	zhu	vukt	1	vukt	1	
7196	翦	jian	jmot	2	jmot	2	
7197	翮	he	hel	1	helt	1	
7198	翯	he	hetq	1	hetq	1	
7199	翷	lin	lblt	1	lblt	1	
7200	翾	xuan	xrot	1	xrot	1	
7201	耄	mao	mck	1	mckr	1	
7202	耇	gou	gzk	1	gzkq	1	
7203	耋	die	dpk	1	dpkn	1	
7204	耏	er	erlw	1	erlw	1	
7205	耏	nai	ndlw	1	ndlw	1	
7206	耑	duan	drv	1	drvl	1	
7207	耒	lei	lwvv	1	lwvv	1	
7208	耔	zi	zivt	1	zivt	1	
7209	耖	chao	icvw	1	icvw	1	
7210	耙	ba	bavv	2	bavv	2	
7211	耜	si	sivb	1	sivb	1	
7212	耠	huo	hov	1	hovq	1	
7213	耢	lao	lcvt	1	lcvt	1	
7214	耤	ji	jivb	1	jivb	1	
7215	耥	tang	thv	1	thvq	1	
7216	耧	lou	lzvs	1	lzvs	1	
7217	耩	jiang	jlv	1	jlvz	1	
7218	耪	pang	phv	1	phvd	1	
7219	耰	you	yzvp	1	yzvp	1	
7220	耱	mo	movf	1	movf	1	
7221	耵	ding	dkd	1	dkdp	1	
7222	聃	dan	djdz	1	djdz	1	
7223	聍	ning	nkd	1	nkdp	1	
7224	聱	ao	aojd	1	aojd	1	
7225	聿	yu	yupp	1	yupp	1	
7226	肭	na	nam	1	namf	1	
7227	肷	qian	qmmf	1	qmmf	1	
7228	肸	xi	ximv	1	ximv	1	
7229	胂	shen	ufm	1	ufmp	1	
7230	胈	ba	bam	1	bama	1	
7231	胖	pan	pjm	1	pjmg	1	
7232	胙	zuo	zom	1	zomk	1	
7233	胠	qu	qumg	1	qumg	1	
7234	胣	chi	iim	1	iima	1	
7235	胤	yin	ybwt	1	ybwt	1	
7236	胨	dong	dsmd	1	dsmd	1	
7237	胩	ka	kam	1	kamj	1	
7238	胪	lu	lum	1	lumb	1	
7239	胬	nu	nusf	2	nusf	2	
7240	胲	hai	hdm	1	hdms	1	
7241	脎	sa	sam	1	samt	1	
7242	脒	mi	mim	1	miml	1	
7243	脘	wan	wjmt	2	wjmt	2	
7244	脞	cuo	com	1	comz	1	
7245	脟	lie	lpm	1	lpmp	1	
7246	脩	xiu	xqcm	1	xqcm	1	
7247	脬	pao	pcm	1	pcmt	1	
7248	脶	luo	lom	1	lomf	1	
7249	脿	biao	bnma	1	bnma	1	
7250	腌	a	aam	1	aamp	1	
7251	腒	ju	jum	1	jumy	1	
7252	腘	guo	gom	1	gomg	1	
7253	腙	zong	zsm	1	zsml	1	
7254	腠	cou	czm	1	czmt	1	
7255	腧	shu	uumt	1	uumt	1	
7256	腨	shuan	urm	1	urml	1	
7257	腩	nan	njm	1	njmo	1	
7258	腯	tu	tum	1	tumb	1	
7259	腽	wa	wam	1	wamo	1	
7260	膂	lv	lvdm	1	lvdm	1	
7261	膙	jiang	jlm	1	jlmg	1	
7262	膻	dan	djmj	1	djmj	1	
7263	膻	shan	ujmj	1	ujmj	1	
7264	臌	gu	gump	1	gump	1	
7265	臑	nao	ncm	1	ncml	1	
7266	臜	za	zam	1	zamq	1	
7267	臧	zang	zha	1	zhal	1	
7268	臬	nie	npm	1	npmw	1	
7269	舁	yu	yumn	1	yumn	1	
7270	舂	chong	isxm	1	isxm	1	
7271	舄	xi	ximf	1	ximf	1	
7272	舠	dao	dcd	1	dcdt	1	
7273	舣	yi	yidt	1	yidt	1	
7274	舥	pa	pad	1	padv	1	
7275	舫	fang	fhdd	1	fhdd	1	
7276	舭	bi	bid	1	bidz	1	
7277	舯	zhong	vsd	1	vsdx	1	
7278	舲	ling	lkdh	1	lkdh	1	
7279	舳	zhu	vud	1	vudp	1	
7280	舴	ze	zed	1	zedk	1	
7281	舸	ge	gedp	1	gedp	1	
7282	舻	lu	ludb	2	ludb	2	
7283	舾	xi	xidr	1	xidr	1	
7284	艅	yu	yudo	1	yudo	1	
7285	艋	meng	mgd	1	mgdo	1	
7286	艎	huang	hld	1	hldg	1	
7287	艏	shou	uzd	1	uzdm	1	
7288	艚	cao	ccd	1	ccdb	1	
7289	艟	chong	isd	1	isdp	1	
7290	艨	meng	mgdu	1	mgdu	1	
7291	艴	bo	bol	1	bolv	1	
7292	艽	jiao	jnnl	1	jnnl	1	
7293	艾	yi	yint	1	yint	1	
7294	艿	nai	ndnp	1	ndnp	1	
7295	芃	peng	pgnh	1	pgnh	1	
7296	芄	wan	wjn	1	wjnl	1	
7297	芈	mi	mix	1	mixg	1	
7298	芊	qian	qmnv	1	qmnv	1	
7299	芍	shao	ucn	1	ucna	1	
7300	芎	xiong	xsn	1	xsnt	1	
7301	芏	du	dun	1	dunz	1	
7302	芑	qi	qinv	1	qinv	1	
7303	芗	xiang	xlny	1	xlny	1	
7304	芘	bi	binz	2	binz	2	
7305	芟	shan	ujnn	1	ujnn	1	
7306	芠	wen	wfn	1	wfnt	1	
7307	芡	qian	qmnf	1	qmnf	1	
7308	芣	fu	funj	1	funj	1	
7309	芤	kou	kznt	1	kznt	1	
7310	芥	gai	gdn	1	gdnx	1	
7311	芨	ji	jinp	1	jinp	1	
7312	芩	qin	qbnh	1	qbnh	1	
7313	芪	qi	qint	1	qint	1	
7314	芫	yan	yjnt	1	yjnt	1	
7315	芫	yuan	yrnt	1	yrnt	1	
7316	芰	ji	jinp	2	jinp	2	
7317	芴	wu	wunm	1	wunm	1	
7318	芼	mao	mcnr	1	mcnr	1	
7319	芾	fei	fwny	1	fwny	1	
7320	芾	fu	funy	1	funy	1	
7321	苁	cong	csnf	1	csnf	1	
7322	苄	bian	bmn	1	bmnj	1	
7323	苈	li	lint	2	lint	2	
7324	苉	pi	pin	1	pint	1	
7325	苊	e	eenv	1	eenv	1	
7326	苌	chang	ihn	1	ihnw	1	
7327	苒	ran	rjn	1	rjnz	1	
7328	苓	ling	lknh	1	lknh	1	
7329	苕	shao	ucnq	1	ucnq	1	
7330	苘	qing	qknq	1	qknq	1	
7331	苠	min	mbn	1	mbnd	1	
7332	苣	qu	qunh	1	qunh	1	
7333	苤	pie	ppn	1	ppnj	1	
7334	苧	ning	nkn	1	nknp	1	
7335	苻	fu	funw	1	funw	1	
7336	苾	bi	binx	1	binx	1	
7337	茀	fu	funl	1	funl	1	
7338	茆	mao	mcnf	1	mcnf	1	
7339	茈	ci	cinz	1	cinz	1	
7340	茈	zi	zin	1	zinz	1	
7341	茋	di	dint	1	dint	1	
7342	茌	chi	iin	1	iinz	1	
7343	茑	niao	nnn	1	nnng	1	
7344	茓	xue	xtno	1	xtno	1	
7345	茛	gen	gfn	1	gfnp	1	
7346	茝	chai	idn	1	idnl	1	
7347	茭	jiao	jnnt	1	jnnt	1	
7348	茯	fu	funt	1	funt	1	
7349	茳	jiang	jlns	1	jlns	1	
7350	茺	chong	isn	1	isnt	1	
7351	茼	tong	tsn	1	tsnq	1	
7352	茽	zhong	vsn	1	vsnx	1	
7353	荀	xun	xynb	1	xynb	1	
7354	荁	huan	hrn	1	hrnj	1	
7355	荃	quan	qrng	1	qrng	1	
7356	荄	gai	gdns	1	gdns	1	
7357	荇	xing	xkn	1	xknc	1	
7358	荑	ti	tin	1	ting	1	
7359	荑	yi	ying	1	ying	1	
7360	荓	ping	pknn	1	pknn	1	
7361	荖	lao	lcnz	1	lcnz	1	
7362	荙	da	dan	1	danx	1	
7363	荛	rao	rcn	1	rcnt	1	
7364	荠	qi	qinx	1	qinx	1	
7365	荥	xing	xknr	1	xknr	1	
7366	荥	ying	yknr	2	yknr	2	
7367	荦	luo	lonr	1	lonr	1	
7368	荩	jin	jbna	1	jbna	1	
7369	荬	mai	mdn	1	mdnt	1	
7370	荭	hong	hsn	1	hsns	1	
7371	荮	zhou	vzn	1	vznp	1	
7372	荸	bi	bint	1	bint	1	
7373	荽	sui	svn	1	svns	1	
7374	莒	ju	junq	1	junq	1	
7375	莘	shen	ufnv	1	ufnv	1	
7376	莘	xin	xbnv	1	xbnv	1	
7377	莙	jun	jynq	1	jynq	1	
7378	莛	ting	tkn	1	tknx	1	
7379	莝	cuo	con	1	conz	1	
7380	莞	wan	wjnt	1	wjnt	1	
7381	莨	liang	lln	1	llnp	1	
7382	莩	fu	funt	2	funt	2	
7383	莪	e	eena	1	eena	1	
7384	莶	xian	xmnt	1	xmnt	1	
7385	莸	you	yznd	1	yznd	1	
7386	莼	chun	iyn	1	iynt	1	
7387	莿	ci	cint	1	cint	1	
7388	菀	wan	wjnv	1	wjnv	1	
7389	菂	di	dina	1	dina	1	
7390	菉	lu	lunr	1	lunr	1	
7391	菍	nie	npnx	1	npnx	1	
7392	菔	fu	funp	2	funp	2	
7393	菖	chang	ihnb	1	ihnb	1	
7394	菘	song	ssn	1	ssng	1	
7395	菝	ba	bana	1	bana	1	
7396	菡	han	hjn	1	hjnh	1	
7397	菥	xi	xinp	1	xinp	1	
7398	菹	zu	zun	1	zunl	1	
7399	菼	tan	tjn	1	tjnf	1	
7400	菽	shu	uunp	1	uunp	1	
7401	萆	bi	binv	2	binv	2	
7402	萋	qi	qins	1	qins	1	
7403	萏	dan	djn	1	djnm	1	
7404	萑	huan	hrnq	1	hrnq	1	
7405	萚	tuo	ton	1	tong	1	
7406	萣	ding	dkn	1	dkns	1	
7407	萩	qiu	qqn	1	qqnf	1	
7408	萱	xuan	xrn	1	xrnj	1	
7409	萳	nan	njn	1	njno	1	
7410	萹	bian	bmnn	1	bmnn	1	
7411	落	la	lan	1	lanp	1	
7412	葎	lv	lvn	1	lvnp	1	
7413	葑	feng	fgn	1	fgnp	1	
7414	葖	tu	tunt	1	tunt	1	
7415	著	zhu	vunb	1	vunb	1	
7416	著	zhuo	vonb	1	vonb	1	
7417	葙	xiang	xlnb	1	xlnb	1	
7418	葚	ren	rfnt	1	rfnt	1	
7419	葜	qia	qxn	1	qxnt	1	
7420	葭	jia	jxnp	1	jxnp	1	
7421	葰	jun	jynp	1	jynp	1	
7422	葰	suo	sonp	1	sonp	1	
7423	葳	wei	wwns	2	wwns	2	
7424	葴	zhen	vfnq	1	vfnq	1	
7425	葶	ting	tknp	1	tknp	1	
7426	葸	xi	xinx	1	xinx	1	
7427	蒄	guan	grnp	1	grnp	1	
7428	蒇	chan	ijn	1	ijnq	1	
7429	蒈	kai	kdn	1	kdnm	1	
7430	蒉	kui	kvnq	1	kvnq	1	
7431	蒌	lou	lzn	1	lzns	1	
7432	蒎	pai	pdn	1	pdnt	1	
7433	蒐	sou	sznd	1	sznd	1	
7434	蒗	lang	lhnp	1	lhnp	1	
7435	蒟	ju	junq	2	junq	2	
7436	蒨	qian	qmnm	1	qmnm	1	
7437	蒯	kuai	kkn	1	kknt	1	
7438	蒱	pu	punn	3	punn	3	
7439	蒴	shuo	uon	1	uonm	1	
7440	蒹	jian	jmnp	1	jmnp	1	
7441	蒺	ji	jing	1	jing	1	
7442	蒻	ruo	rona	1	rona	1	
7443	蒽	en	enn	1	ennx	1	
7444	蒿	hao	hcn	1	hcnq	1	
7445	蓁	zhen	vfnr	1	vfnr	1	
7446	蓂	mi	min	1	mino	1	
7447	蓇	gu	gund	1	gund	1	
7448	蓊	weng	wgn	1	wgnt	1	
7449	蓏	luo	lonr	2	lonr	2	
7450	蓠	li	lina	1	lina	1	
7451	蓢	lang	lhnm	1	lhnm	1	
7452	蓣	yu	yunq	1	yunq	1	
7453	蓥	ying	ykno	1	ykno	1	
7454	蓰	xi	xins	1	xins	1	
7455	蔀	bu	bune	1	bune	1	
7456	蔃	qiang	qlng	1	qlng	1	
7457	蔈	piao	pnn	1	pnnl	2	
7458	蔊	han	hjnv	1	hjnv	1	
7459	蔌	su	sunf	1	sunf	1	
7460	蔓	wan	wjnp	1	wjnp	1	
7461	蔚	yu	yunp	1	yunp	1	
7462	蔟	cu	cun	1	cung	1	
7463	蔸	dou	dzn	1	dznt	1	
7464	蔹	lian	lmnp	1	lmnp	1	
7465	蔺	lin	lbn	1	lbnq	1	
7466	蕃	bo	bonp	1	bonp	1	
7467	蕖	qu	qunw	1	qunw	1	
7468	蕗	lu	lunp	1	lunp	1	
7469	蕙	hui	hvnx	1	hvnx	1	
7470	蕞	zui	zvn	1	zvnp	1	
7471	蕤	rui	rvnh	1	rvnh	1	
7472	蕰	wen	wfno	1	wfno	1	
7473	蕲	qi	qinp	2	qinp	2	
7474	蕹	weng	wgnq	1	wgnq	1	
7475	蕺	ji	jina	1	jina	1	
7476	蕻	hong	hsno	1	hsno	1	
7477	薁	ao	aon	1	aont	1	
7478	薅	hao	hcnp	1	hcnp	1	
7479	薜	bi	binv	3	binv	3	
7480	薢	xie	xpn	1	xpnr	1	
7481	薤	xie	xpnj	1	xpnj	1	
7482	薨	hong	hsnz	1	hsnz	1	
7483	薳	wei	wwnx	1	wwnx	1	
7484	薷	ru	runl	1	runl	1	
7485	薸	piao	pnnl	1	pnnl	1	
7486	薹	tai	tdnn	1	tdnn	1	
7487	薿	ni	nin	1	nins	1	
7488	藟	lei	lwnp	1	lwnp	1	
7489	藠	jiao	jnnm	1	jnnm	1	
7490	藦	mo	monp	1	monp	1	
7491	藨	biao	bnn	1	bnnf	1	
7492	蘅	heng	hgn	1	hgnt	1	
7493	蘘	rang	rhn	1	rhna	1	
7494	蘧	qu	qunx	1	qunx	1	
7495	蘼	mi	minr	1	minr	1	
7496	虒	si	siwh	1	siwh	1	
7497	虓	xiao	xnlh	1	xnlh	1	
7498	虢	guo	gor	1	gorh	1	
7499	虤	yan	yjjh	1	yjjh	1	
7500	虮	ji	jigh	1	jigh	1	
7501	虷	gan	gjgv	1	gjgv	1	
7502	虷	han	hjgv	1	hjgv	1	
7503	虸	zi	zig	1	zigt	1	
7504	虹	jiang	jlg	1	jlgs	1	
7505	虺	hui	hvtg	1	hvtg	1	
7506	虻	meng	mggo	1	mggo	1	
7507	虼	ge	gegt	1	gegt	1	
7508	虿	chai	idv	1	idvg	1	
7509	蚄	fang	fhg	1	fhgd	1	
7510	蚆	ba	bag	1	bagv	1	
7511	蚌	beng	bggg	1	bggg	1	
7512	蚧	jie	jpgx	2	jpgx	2	
7513	蚨	fu	fugt	5	fugt	5	
7514	蚬	xian	xmg	1	xmgq	2	
7515	蚰	you	yzgp	1	yzgp	1	
7516	蚲	ping	pkgv	1	pkgv	1	
7517	蚺	ran	rjg	1	rjgz	1	
7518	蛃	bing	bkg	1	bkgf	1	
7519	蛄	gu	gugy	1	gugy	1	
7520	蛉	ling	lkgh	1	lkgh	1	
7521	蛏	cheng	iggz	1	iggz	1	
7522	蛑	mou	mzgr	1	mzgr	1	
7523	蛘	yang	yhgo	1	yhgo	1	
7524	蛞	kuo	kog	1	kogq	1	
7525	蛩	qiong	qss	1	qssg	1	
7526	蛱	jia	jxgt	1	jxgt	1	
7527	蛴	qi	qigx	1	qigx	1	
7528	蛸	shao	ucgm	1	ucgm	1	
7529	蛸	xiao	xngm	1	xngm	1	
7530	蜎	yuan	yrgm	1	yrgm	1	
7531	蜐	jie	jpgt	1	jpgt	1	
7532	蜞	qi	qigo	2	qigo	2	
7533	蜩	tiao	tng	1	tngq	1	
7534	蜾	guo	gogp	1	gogp	1	
7535	蝓	yu	yugt	2	yugt	2	
7536	蝘	yan	yjgs	1	yjgs	1	
7537	蝤	qiu	qqgr	1	qqgr	1	
7538	蝤	you	yzgr	1	yzgr	1	
7539	蝥	mao	mcag	2	mcag	2	
7540	蝲	la	lagt	1	lagt	1	
7541	蝽	chun	iygb	1	iygb	1	
7542	螋	sou	szg	1	szgp	1	
7543	螗	tang	thgq	2	thgq	2	
7544	螟	ming	mkg	1	mkgo	1	
7545	螠	yi	yigo	1	yigo	1	
7546	螣	teng	tgmg	1	tgmg	1	
7547	螬	cao	ccg	1	ccgb	1	
7548	螭	chi	iig	1	iiga	1	
7549	螱	wei	wwbg	1	wwbg	1	
7550	螵	piao	png	1	pngl	1	
7551	螽	zhong	vsp	1	vspg	1	
7552	蟏	xiao	xngo	1	xngo	1	
7553	蟛	peng	pgg	1	pggw	1	
7554	蟪	hui	hvgx	1	hvgx	1	
7555	蟫	yin	ybgv	1	ybgv	1	
7556	蟮	shan	ujgq	1	ujgq	1	
7557	蠃	luo	lov	1	lovg	1	
7558	蠊	lian	lmgp	1	lmgp	1	
7559	蠋	zhu	vugg	1	vugg	1	
7560	蠡	li	lipg	1	lipg	1	
7561	蠲	juan	jrog	1	jrog	1	
7562	蠼	qu	qugp	1	qugp	1	
7563	衃	pei	pwoj	1	pwoj	1	
7564	衄	nv	nvoz	1	nvoz	1	
7565	行	heng	hgcc	1	hgcc	1	
7566	衎	kan	kjcv	1	kjcv	1	
7567	衒	xuan	xrcy	1	xrcy	1	
7568	衠	zhun	vyc	1	vyco	1	
7569	衢	qu	quc	1	qucq	1	
7570	衮	gun	gya	1	gyag	2	
7571	衲	na	nau	1	nauf	1	
7572	衽	ren	rfu	1	rfuz	1	
7573	衾	qin	qbh	1	qbha	1	
7574	袆	hui	hvu	1	hvun	1	
7575	袗	zhen	vfuw	1	vfuw	1	
7576	袢	pan	pju	1	pjug	1	
7577	袪	qu	quug	1	quug	1	
7578	袯	bo	bou	1	boua	1	
7579	袷	qia	qxu	1	qxuq	1	
7580	袼	ge	geu	1	geup	1	
7581	裈	kun	kyu	1	kyud	1	
7582	裉	ken	kfu	1	kfup	1	
7583	裒	pou	pza	1	pzam	1	
7584	裛	yi	yiav	2	yiav	2	
7585	裟	sha	uaaa	1	uaaa	1	
7586	裣	lian	lmut	1	lmut	1	
7587	裰	duo	dou	1	doup	1	
7588	裼	ti	tium	1	tium	1	
7589	裼	xi	xium	1	xium	1	
7590	裾	ju	juuy	1	juuy	1	
7591	褊	bian	bmu	1	bmun	1	
7592	褕	yu	yuut	2	yuut	2	
7593	褙	bei	bwum	1	bwum	1	
7594	褚	chu	iuub	1	iuub	1	
7595	褟	ta	taut	1	taut	1	
7596	褪	tun	tyu	1	tyux	1	
7597	褫	chi	iiu	1	iiuh	1	
7598	褯	jie	jpu	1	jpuy	1	
7599	褰	qian	qmia	1	qmia	1	
7600	襕	lan	ljuy	1	ljuy	1	
7601	襚	sui	svu	1	svux	1	
7602	襜	chan	ijue	1	ijue	1	
7603	襞	bi	biba	1	biba	1	
7604	襦	ru	ruul	1	ruul	1	
7605	襫	shi	uium	1	uium	1	
7606	襻	pan	pjup	1	pjup	1	
7607	覃	qin	qbr	1	qbrv	1	
7608	覃	tan	tjrv	1	tjrv	1	
7609	觃	yan	yjqt	1	yjqt	1	
7610	觇	chan	ijj	1	ijjq	1	
7611	觋	xi	xisq	1	xisq	1	
7612	觌	di	divq	1	divq	1	
7613	觏	gou	gznq	1	gznq	1	
7614	觖	jue	jttt	1	jttt	1	
7615	觚	gu	gutr	1	gutr	1	
7616	觜	zi	zism	1	zism	1	
7617	觞	shang	uhtm	1	uhtm	1	
7618	觟	hua	hxt	1	hxtz	1	
7619	觫	su	sut	1	suty	1	
7620	觭	ji	jitp	2	jitp	2	
7621	觯	zhi	vitr	1	vitr	1	
7622	觱	bi	biam	1	biam	1	
7623	觳	hu	huzn	2	huzn	2	
7624	觿	xi	xitq	1	xitq	1	
7625	訄	qiu	qqle	1	qqle	1	
7626	訚	yin	ybh	1	ybhe	1	
7627	訾	zi	zise	1	zise	1	
7628	詈	li	lioe	1	lioe	1	
7629	詟	zhe	vede	1	vede	1	
7630	謇	jian	jmi	1	jmie	1	
7631	讱	ren	rfe	1	rfet	1	
7632	讵	ju	jueh	1	jueh	1	
7633	讻	xiong	xse	1	xseh	1	
7634	诂	gu	guey	1	guey	1	
7635	识	zhi	vieo	1	vieo	1	
7636	诇	xiong	xseq	1	xseq	1	
7637	诎	qu	que	1	quev	1	
7638	诐	bi	bier	1	bier	1	
7639	诒	yi	yieq	1	yieq	1	
7640	诔	lei	lwev	1	lwev	1	
7641	诖	gua	gxe	1	gxez	1	
7642	诜	shen	ufet	1	ufet	1	
7643	诮	qiao	qnem	1	qnem	1	
7644	读	dou	dzet	2	dzet	2	
7645	诼	zhuo	voe	1	voeu	1	
7646	谁	shui	uveq	1	uveq	1	
7647	谂	shen	ufex	1	ufex	1	
7648	谇	sui	svev	1	svev	1	
7649	谌	chen	ifet	1	ifet	1	
7650	谔	e	eeet	1	eeet	1	
7651	谖	xuan	xre	1	xrep	1	
7652	谝	pian	pmen	1	pmen	1	
7653	谞	xu	xuem	1	xuem	1	
7654	谠	dang	dhet	1	dhet	1	
7655	谡	su	suep	1	suep	1	
7656	谫	jian	jmet	2	jmet	2	
7657	谮	zen	zfe	1	zfeb	1	
7658	谯	qiao	qnef	1	qnef	1	
7659	谰	lan	ljey	1	ljey	1	
7660	谲	jue	jteq	1	jteq	1	
7661	谳	yan	yjet	1	yjet	1	
7662	谼	hong	hso	1	hsoo	2	
7663	谿	xi	xirq	1	xirq	1	
7664	豇	jiang	jlj	1	jljs	1	
7665	豕	shi	uiuu	1	uiuu	1	
7666	豨	xi	xiuy	1	xiuy	1	
7667	豮	fen	ffuq	1	ffuq	1	
7668	豳	bin	bbv	1	bbvu	1	
7669	豸	zhai	vdu	1	vduu	1	
7670	貅	xiu	xquw	1	xquw	1	
7671	貆	huan	hruj	1	hruj	1	
7672	貉	hao	hcu	1	hcup	1	
7673	貉	he	heup	1	heup	1	
7674	貊	mo	moum	1	moum	1	
7675	貔	pi	piuz	1	piuz	1	
7676	贳	shi	uieq	1	uieq	1	
7677	贶	kuang	klqt	1	klqt	1	
7678	贽	zhi	vipq	1	vipq	1	
7679	贾	gu	gurq	2	gurq	2	
7680	赀	zi	zisq	1	zisq	1	
7681	赆	jin	jbqa	1	jbqa	1	
7682	赇	qiu	qqq	1	qqqa	1	
7683	赉	lai	ldvq	1	ldvq	1	
7684	赍	ji	jivq	2	jivq	2	
7685	赑	bi	biqq	1	biqq	1	
7686	赒	zhou	vzqq	2	vzqq	2	
7687	赕	dan	djqf	1	djqf	1	
7688	赗	feng	fgqb	1	fgqb	1	
7689	赙	fu	fuqp	1	fuqp	1	
7690	赜	ze	zel	1	zelq	1	
7691	赟	yun	yyo	1	yyoq	1	
7692	赣	gan	gjc	1	gjcq	1	
7693	赪	cheng	igzq	1	igzq	1	
