根	音节	字对	位置	首末同时	权重	字1分读音频次	字2分读音频次	字1整字频次排名	字2整字频次排名	字1待分配	字2待分配
见	jian	见—间	首根	False	60039	82006	60039	88	141	96	11
见	xian	先—见	末根	False	3622	71227	3622	115	88	26	96
见	xian	见—闲	首根	False	1999	3622	1999	88	1499	96	4
见	xian	宪—现	末根	False	525	525	137777	2326	55	9	0
见	xian	宪—见	末根	False	525	525	3622	2326	88	9	96
见	ji	既—觊	末根	False	60	4023	60	1092	3567	0	0
见	xian	先—岘	末根	False	7	71227	7	115	4532	26	0
见	xian	宪—岘	末根	False	7	525	7	2326	4532	9	0
见	guan	莞—观	末根	False	1	1	8967	4960	689	1	4
见	xian	先—苋	末根	False	1	71227	1	115	5164	26	0
见	xian	宪—苋	末根	False	1	525	1	2326	5164	9	0
见	xian	岘—酰	末根	False	1	7	1	4532	5216	0	0
见	xian	现—酰	末根	False	1	137777	1	55	5216	0	0
见	xian	苋—酰	末根	False	1	1	1	5164	5216	0	0
见	xian	见—酰	末根	False	1	3622	1	88	5216	96	0
见	guan	筦—观	末根	False	0	0	8967	6836	689	0	4
见	jing	兢—靓	末根	False	0	82	0	3385	2679	0	283
见	jing	境—靓	末根	False	0	4514	0	1042	2679	0	283
见	jing	獍—靓	末根	False	0	0	0	6502	2679	0	283
见	jing	竞—靓	末根	False	0	2928	0	1273	2679	5	283
见	jing	竟—靓	末根	False	0	5425	0	944	2679	0	283
见	jing	镜—靓	末根	False	0	4877	0	1003	2679	7	283
见	xi	洗—觋	末根	False	0	7646	0	727	7326	574	0
见	xi	觋—铣	末根	False	0	0	1	7326	5234	0	0
见	xi	觋—阋	末根	False	0	0	2	7326	5000	0	0
见	xian	先—蚬	末根	False	0	71227	0	115	7237	26	0
见	xian	先—𪾢	末根	False	0	71227	0	115	7952	26	0
见	xian	先—𬀪	末根	False	0	71227	0	115	8010	26	0
见	xian	冼—岘	末根	False	0	0	7	5022	4532	1	0
见	xian	冼—现	末根	False	0	0	137777	5022	55	1	0
见	xian	冼—苋	末根	False	0	0	1	5022	5164	1	0
见	xian	冼—蚬	末根	False	0	0	0	5022	7237	1	0
见	xian	冼—见	末根	False	0	0	3622	5022	88	1	96
见	xian	冼—𪾢	末根	False	0	0	0	5022	7952	1	0
见	xian	冼—𬀪	末根	False	0	0	0	5022	8010	1	0
见	xian	宪—蚬	末根	False	0	525	0	2326	7237	9	0
见	xian	宪—𪾢	末根	False	0	525	0	2326	7952	9	0
见	xian	宪—𬀪	末根	False	0	525	0	2326	8010	9	0
见	xian	岘—洗	末根	False	0	7	0	4532	727	0	574
见	xian	岘—筅	末根	False	0	7	0	4532	6828	0	0
见	xian	岘—跣	末根	False	0	7	0	4532	7412	0	0
见	xian	洗—现	末根	False	0	0	137777	727	55	574	0
见	xian	洗—苋	末根	False	0	0	1	727	5164	574	0
见	xian	洗—蚬	末根	False	0	0	0	727	7237	574	0
见	xian	洗—见	末根	False	0	0	3622	727	88	574	96
见	xian	洗—𪾢	末根	False	0	0	0	727	7952	574	0
见	xian	洗—𬀪	末根	False	0	0	0	727	8010	574	0
见	xian	现—筅	末根	False	0	137777	0	55	6828	0	0
见	xian	现—跣	末根	False	0	137777	0	55	7412	0	0
见	xian	筅—苋	末根	False	0	0	1	6828	5164	0	0
见	xian	筅—蚬	末根	False	0	0	0	6828	7237	0	0
见	xian	筅—见	末根	False	0	0	3622	6828	88	0	96
见	xian	筅—𪾢	末根	False	0	0	0	6828	7952	0	0
见	xian	筅—𬀪	末根	False	0	0	0	6828	8010	0	0
见	xian	苋—跣	末根	False	0	1	0	5164	7412	0	0
见	xian	蚬—跣	末根	False	0	0	0	7237	7412	0	0
见	xian	蚬—酰	末根	False	0	0	1	7237	5216	0	0
见	xian	见—跣	末根	False	0	3622	0	88	7412	96	0
见	xian	见—鹇	首根	False	0	3622	0	88	7847	96	0
见	xian	跣—𪾢	末根	False	0	0	0	7412	7952	0	0
见	xian	跣—𬀪	末根	False	0	0	0	7412	8010	0	0
见	xian	酰—𪾢	末根	False	0	1	0	5216	7952	0	0
见	xian	酰—𬀪	末根	False	0	1	0	5216	8010	0	0
见	yan	兖—砚	末根	False	0	0	5	5460	4668	0	0
见	yan	沇—砚	末根	False	0	0	5	6214	4668	0	0
见	yan	砚—芫	末根	False	0	5	0	4668	4381	0	11
见	yan	觃—郾	首根	False	0	0	0	7324	7511	0	0
见	yan	觃—闫	首根	False	0	0	0	7324	7626	0	0
见	yan	觃—阉	首根	False	0	0	135	7324	3113	0	0
见	yan	觃—阎	首根	False	0	0	31	7324	3906	0	1
见	yan	觃—阏	首根	False	0	0	0	7324	7638	0	0
见	yan	觃—𬸘	首根	False	0	0	0	7324	8098	0	0
贝	he	核—贺	末根	False	2070	2322	2070	1301	1475	464	27
贝	gou	够—购	首根	False	2014	23232	2014	316	1496	27	4
贝	jian	贱—间	首根	False	1848	1848	60039	1551	141	1	11
贝	huo	祸—货	末根	False	1751	1751	5826	1586	899	1	103
贝	gou	勾—购	首根	True	1225	1225	2014	1817	1496	15	4
贝	fu	腐—负	末根	False	1209	1209	7975	1830	746	0	5
贝	xian	羡—贤	末根	False	296	296	562	2659	2269	1	32
贝	xian	掀—贤	末根	False	230	230	562	2797	2269	0	32
贝	shan	赡—闪	首根	False	119	119	3374	3181	1186	0	36
贝	he	贺—阂	末根	False	52	2070	52	1475	3661	27	0
贝	fu	匐—赋	首根	False	28	28	1480	3964	1703	0	1
贝	yi	医—贻	首根	False	7	26629	7	290	4562	8	0
贝	yi	翳—贻	首根	False	3	3	7	4834	4562	0	0
贝	ze	仄—啧	末根	False	3	3	103	4792	3264	0	0
贝	ze	仄—责	末根	False	3	3	10098	4792	633	0	2
贝	qi	欺—碛	末根	False	2	2114	2	1473	4946	0	0
贝	xian	贤—锨	末根	False	2	562	2	2269	4995	32	0
贝	bian	匾—贬	首根	False	1	1	196	5024	2873	0	0
贝	geng	庚—赓	末根	True	1	9	1	4443	4850	0	2
贝	bi	赑—闭	首根	False	0	0	10059	7393	635	0	0
贝	du	赌—阇	首根	True	0	5398	0	947	7634	0	0
贝	fu	匐—赙	首根	False	0	28	0	3964	7397	0	0
贝	gou	句—购	首根	False	0	0	2014	848	1496	8	4
贝	gou	购—雊	首根	False	0	2014	0	1496	7663	4	0
贝	gui	贵—鳜	末根	False	0	3673	0	1145	7829	9	0
贝	kuang	匡—贶	首根	False	0	56	0	3594	7386	1	0
贝	qi	欹—碛	末根	False	0	0	2	6176	4946	0	0
贝	she	赊—阇	首根	False	0	33	0	3856	7634	2	0
贝	shi	噬—贳	末根	False	0	178	0	2933	7385	0	0
贝	shi	筮—贳	末根	False	0	0	0	6837	7385	0	0
贝	xian	忺—贤	末根	False	0	0	562	5883	2269	0	32
贝	yi	匜—贻	首根	False	0	0	7	5499	4562	0	0
贝	yi	繄—贻	首根	False	0	0	7	6893	4562	0	0
贝	ze	仄—帻	末根	False	0	3	0	4792	5838	0	0
贝	ze	仄—箦	末根	False	0	3	0	4792	6846	0	0
贝	ze	仄—赜	末根	False	0	3	0	4792	7398	0	0
贝	ze	啧—昃	末根	False	0	103	0	3264	6009	0	0
贝	ze	帻—昃	末根	False	0	0	0	5838	6009	0	0
贝	ze	昃—箦	末根	False	0	0	0	6009	6846	0	0
贝	ze	昃—责	末根	False	0	0	10098	6009	633	0	2
贝	ze	昃—赜	末根	False	0	0	0	6009	7398	0	0
贝	zi	渍—趑	末根	False	0	194	0	2881	7402	0	0
贝	zi	赀—趑	末根	False	0	0	0	7388	7402	0	0
贝	zi	资—趑	末根	False	0	7880	0	755	7402	0	0
氏	shi	世—氏	末根	False	494	21557	494	340	2004	9	399
氏	shi	世—舐	末根	False	19	21557	19	340	4147	9	0
氏	qi	乞—祇	末根	False	0	436	0	2442	6764	0	0
氏	qi	乞—芪	末根	False	0	436	0	2442	7069	0	0
氏	qi	乞—𬨂	末根	False	0	436	0	2442	8050	0	0
氏	qi	汔—祇	末根	False	0	0	0	6207	6764	0	0
氏	qi	汔—芪	末根	False	0	0	0	6207	7069	0	0
氏	qi	汔—𬨂	末根	False	0	0	0	6207	8050	0	0
氏	qi	祇—讫	末根	False	0	0	4	6764	4757	0	0
氏	qi	芪—讫	末根	False	0	0	4	7069	4757	0	0
氏	qi	讫—𬨂	末根	False	0	4	0	4757	8050	0	0
氐	di	底—的	末根	False	12674	20089	12674	353	2	121	12415
氐	di	低—的	末根	False	5193	5193	12674	965	2	56	12415
氐	di	抵—的	末根	False	1716	1716	12674	1608	2	0	12415
氐	di	的—诋	末根	False	90	12674	90	2	3338	12415	0
氐	di	的—砥	末根	False	16	12674	16	2	4223	12415	0
氐	di	的—骶	末根	False	9	12674	9	2	4476	12415	0
氐	di	低—玓	末根	False	0	5193	0	965	6508	56	0
氐	di	低—菂	末根	False	0	5193	0	965	7129	56	0
氐	di	坻—玓	末根	False	0	0	0	5595	6508	0	0
氐	di	坻—的	末根	False	0	0	12674	5595	2	0	12415
氐	di	坻—菂	末根	False	0	0	0	5595	7129	0	0
氐	di	底—玓	末根	False	0	20089	0	353	6508	121	0
氐	di	底—菂	末根	False	0	20089	0	353	7129	121	0
氐	di	抵—玓	末根	False	0	1716	0	1608	6508	0	0
氐	di	抵—菂	末根	False	0	1716	0	1608	7129	0	0
氐	di	柢—玓	末根	False	0	0	0	6084	6508	0	0
氐	di	柢—的	末根	False	0	0	12674	6084	2	0	12415
氐	di	柢—菂	末根	False	0	0	0	6084	7129	0	0
氐	di	氐—玓	末根	False	0	0	0	6198	6508	0	0
氐	di	氐—的	末根	False	0	0	12674	6198	2	0	12415
氐	di	氐—菂	末根	False	0	0	0	6198	7129	0	0
氐	di	玓—砥	末根	False	0	0	16	6508	4223	0	0
氐	di	玓—羝	末根	False	0	0	0	6508	6945	0	0
氐	di	玓—茋	末根	False	0	0	0	6508	7091	0	0
氐	di	玓—诋	末根	False	0	0	90	6508	3338	0	0
氐	di	玓—骶	末根	False	0	0	9	6508	4476	0	0
氐	di	的—羝	末根	False	0	12674	0	2	6945	12415	0
氐	di	的—茋	末根	False	0	12674	0	2	7091	12415	0
氐	di	砥—菂	末根	False	0	16	0	4223	7129	0	0
氐	di	羝—菂	末根	False	0	0	0	6945	7129	0	0
氐	di	茋—菂	末根	True	0	0	0	7091	7129	0	0
氐	di	菂—诋	末根	False	0	0	90	7129	3338	0	0
氐	di	菂—骶	末根	False	0	0	9	7129	4476	0	0
民	mang	忙—氓	末根	False	650	15080	650	454	2215	50	0
民	mang	氓—茫	末根	False	470	650	470	2215	2398	0	1
民	mang	氓—芒	末根	False	466	650	466	2215	2371	0	25
民	mang	杧—氓	末根	False	0	0	650	6059	2215	0	0
民	mang	氓—牤	末根	False	0	650	0	2215	6465	0	0
民	mang	氓—硭	末根	False	0	650	0	2215	6733	0	0
民	mian	丏—眠	末根	False	0	0	1505	5369	1692	0	3
民	mian	沔—眠	末根	False	0	0	1505	6215	1692	0	3
民	mian	眄—眠	末根	True	0	0	1505	6678	1692	0	3
至	shi	士—室	末根	False	18934	31702	18934	247	368	270	169
至	shi	仕—室	末根	False	63	63	18934	3526	368	0	169
至	chi	痓—茌	末根	False	0	0	0	6647	7092	0	0
至	zhen	臻—鬒	首根	False	0	20	0	4130	7768	0	0
瓦	bu	不—瓿	末根	False	0	903982	0	6	6614	693	0
瓦	bu	瓿—钚	末根	False	0	0	83	6614	3384	0	0
瓦	yan	甗—阏	末根	False	0	0	0	6617	7638	0	0
赢字架	ying	嬴—赢	末根	True	11	11	11052	4365	601	0	0
赢字架	ying	瀛—赢	末根	False	2	2	11052	4928	601	0	0
鬲	ge	个—隔	末根	False	2609	452641	2609	14	1339	285	0
鬲	ge	个—嗝	末根	False	174	452641	174	14	2947	285	0
鬲	ge	个—膈	末根	False	25	452641	25	14	4031	285	0
鬲	ge	个—镉	末根	False	8	452641	8	14	4517	285	0
鬲	ge	个—塥	末根	False	0	452641	0	14	5659	285	0
鬲	ge	个—滆	末根	False	0	452641	0	14	6336	285	0
鬲	ge	个—鬲	末根	False	0	452641	0	14	7772	285	0
鬲	li	吏—鬲	首根	False	0	23	0	4058	7772	0	0
鬲	yi	一—鹝	首根	False	0	601443	0	9	7858	2613	0
鬲	yu	毓—鬻	末根	False	0	0	0	6189	7775	0	0
鬲	zong	鬃—鬷	首根	False	0	19	0	4160	7774	0	0
骨	ge	阁—骼	首根	True	118	1661	118	1630	3188	11	0
骨	bi	闭—髀	首根	False	0	10059	0	635	7758	0	0
骨	du	阇—髑	首根	False	0	0	1	7634	5274	0	0
骨	ke	匼—髁	首根	False	0	0	6	5501	4623	0	0
骨	yu	阈—髃	首根	False	0	1	0	5258	7759	0	0
单	tan	弹—谭	末根	False	228	805	228	574	2790	2467	4
单	tan	弹—潭	末根	False	94	805	94	574	3313	2467	0
单	chan	单—镡	末根	False	0	0	0	372	7619	2545	0
单	chan	啴—镡	末根	False	0	0	0	5547	7619	0	0
单	chan	婵—镡	末根	False	0	0	0	5712	7619	0	0
单	chan	禅—镡	末根	False	0	94	0	3087	7619	47	0
单	chan	蝉—镡	末根	False	0	41	0	3787	7619	0	0
单	chan	镡—阐	末根	False	0	0	97	7619	3295	0	0
单	chan	镡—𬊤	末根	False	0	0	0	7619	8018	0	0
单	tan	弹—磹	末根	False	0	805	0	574	6755	2467	0
单	tan	弹—覃	末根	False	0	805	0	574	5195	2467	1
单	tan	弹—镡	末根	False	0	805	0	574	7619	2467	0
单	zhi	汁—觯	末根	False	0	1591	0	1658	7336	0	0
牛	qian	搴—牵	末根	False	0	0	1693	5973	1617	0	1
牜	sheng	升—牲	首根	False	1880	4349	1880	1061	1535	13	0
牜	sheng	牲—生	首根	True	1880	1880	162340	1535	48	0	385
牜	xi	牺—系	首根	False	1536	1536	29193	1680	268	0	131
牜	sheng	牲—甥	首根	False	181	1880	181	1535	2926	0	0
牜	ji	犄—系	首根	False	11	14	11	4287	268	0	131
牜	sheng	牲—眚	首根	False	0	1880	0	1535	6683	0	0
制字旁	zhi	制—质	首根	False	5823	16422	5823	419	905	98	9
制字旁	zhi	制—卮	首根	False	0	16422	0	419	5505	98	0
⺧	gao	告—睾	首根	False	277	76531	277	106	2678	68	11
⺧	hu	乎—鹄	首根	False	1	11641	1	564	5283	42	0
⺧	gao	睾—郜	首根	False	0	277	0	2678	7503	11	0
九	xu	旭—须	首根	False	102	102	19944	3246	355	5	2
九	kao	尻—拷	末根	False	28	28	509	3966	2359	0	0
九	kao	尻—烤	末根	False	28	28	2579	3966	1345	0	4
九	kao	尻—考	末根	False	28	28	11425	3966	566	0	188
九	kao	尻—铐	末根	False	28	28	768	3966	2102	0	0
九	kao	尻—栲	末根	False	1	28	1	3966	5075	0	0
九	kao	尻—洘	末根	False	0	28	0	3966	6238	0	0
九	la	旯—镴	末根	False	0	8	0	4490	4776	0	4
九	qiu	仇—虬	末根	False	0	0	3	1479	4842	184	0
九	qiu	犰—虬	末根	False	0	0	3	6477	4842	0	0
九	qiu	虬—鼽	末根	False	0	3	0	4842	7898	0	0
九	xu	媭—旭	首根	False	0	0	102	5722	3246	0	5
丸	shu	书—孰	末根	False	56	13244	56	503	3610	116	0
丸	shu	孰—术	末根	False	56	56	12677	3610	522	0	167
丸	shu	孰—沭	末根	False	7	56	7	3610	4541	0	0
丸	shu	孰—戍	末根	False	4	56	4	3610	4656	0	1
丸	shu	孰—秫	末根	False	0	56	0	3610	6787	0	0
丸	shu	孰—𬬸	末根	False	0	56	0	3610	8058	0	0
耂	qi	耆—𨙸	首根	False	0	5	0	4675	7934	0	0
皿	lan	兰—蓝	末根	False	3386	11366	3386	532	1167	1106	178
皿	lan	烂—蓝	末根	False	3386	3934	3386	1105	1167	0	178
皿	lan	兰—篮	末根	False	1825	11366	1825	532	1559	1106	0
皿	lan	烂—篮	末根	False	1825	3934	1825	1105	1559	0	0
皿	yi	一—益	末根	False	1744	601443	1744	9	1588	2613	6
皿	lan	拦—篮	末根	False	1029	1029	1825	1918	1559	0	0
皿	lan	拦—蓝	末根	False	1029	1029	3386	1918	1167	0	178
皿	lan	栏—篮	末根	False	881	881	1825	2003	1559	16	0
皿	lan	栏—蓝	末根	False	881	881	3386	2003	1167	16	178
皿	lan	兰—滥	末根	False	550	11366	550	532	2310	1106	2
皿	lan	拦—滥	末根	False	550	1029	550	1918	2310	0	2
皿	lan	栏—滥	末根	False	550	881	550	2003	2310	16	2
皿	lan	滥—烂	末根	False	550	550	3934	2310	1105	2	0
皿	yi	一—溢	末根	False	284	601443	284	9	2663	2613	11
皿	min	皿—闵	首根	False	41	51	41	3669	3706	0	8
皿	yu	与—盂	末根	False	21	17257	21	407	4108	5	0
皿	yu	域—盂	末根	False	21	2003	21	1498	4108	0	0
皿	yu	屿—盂	末根	False	21	99	21	3280	4108	0	0
皿	lan	兰—褴	末根	False	14	11366	14	532	4297	1106	0
皿	lan	拦—褴	末根	False	14	1029	14	1918	4297	0	0
皿	lan	栏—褴	末根	False	14	881	14	2003	4297	16	0
皿	lan	烂—褴	末根	False	14	3934	14	1105	4297	0	0
皿	yi	壹—溢	末根	False	14	14	284	4275	2663	0	11
皿	yi	壹—益	末根	False	14	14	1744	4275	1588	0	6
皿	cheng	丞—盛	末根	False	4	4	4	4704	1322	0	178
皿	cheng	橙—盛	末根	False	4	507	4	2352	1322	6	178
皿	cheng	澄—盛	末根	False	4	4	4	2765	1322	10	178
皿	yi	一—缢	末根	False	2	601443	2	9	4950	2613	0
皿	yi	壹—缢	末根	False	2	14	2	4275	4950	0	0
皿	yu	盂—蜮	末根	False	1	21	1	4108	5190	0	0
皿	yu	盂—阈	末根	False	1	21	1	4108	5258	0	0
皿	ao	凹—媪	末根	False	0	150	0	3049	5721	0	0
皿	cheng	憕—盛	末根	False	0	0	4	5924	1322	0	178
皿	min	皿—闽	首根	False	0	51	0	3669	7630	0	0
皿	yan	盐—闫	末根	False	0	821	0	2062	7626	0	0
皿	ye	噎—馌	末根	False	0	136	0	3105	7726	0	0
皿	yi	一—嗌	末根	False	0	601443	0	9	5037	2613	1
皿	yi	一—螠	末根	False	0	601443	0	9	7265	2613	0
皿	yi	一—镒	末根	False	0	601443	0	9	7614	2613	0
皿	yi	嗌—壹	末根	False	0	0	14	5037	4275	1	0
皿	yi	嗌—殪	末根	False	0	0	0	5037	6184	1	0
皿	yi	壹—螠	末根	False	0	14	0	4275	7265	0	0
皿	yi	壹—镒	末根	False	0	14	0	4275	7614	0	0
皿	yi	殪—溢	末根	False	0	0	284	6184	2663	0	11
皿	yi	殪—益	末根	False	0	0	1744	6184	1588	0	6
皿	yi	殪—缢	末根	False	0	0	2	6184	4950	0	0
皿	yi	殪—螠	末根	False	0	0	0	6184	7265	0	0
皿	yi	殪—镒	末根	False	0	0	0	6184	7614	0	0
皿	yu	棫—盂	末根	False	0	0	21	6119	4108	0	0
皿	yu	玙—盂	末根	False	0	0	21	6511	4108	0	0
皿	zhan	盏—鳣	末根	False	0	135	0	3111	7832	0	0
皿	zhan	盏—𫗴	末根	False	0	135	0	3111	7978	0	0
罒	gu	固—罟	首根	True	0	1946	0	1516	6932	2	0
罒	huan	圜—鹮	首根	False	0	0	0	5575	7867	0	0
四	si	兕—四	末根	False	1	1	12987	5021	507	0	255
四	si	兕—驷	末根	False	1	1	9	5021	4475	0	0
四	si	兕—泗	末根	False	0	1	0	5021	6227	0	0
署	shu	暑—署	末根	False	475	475	1226	2393	1822	0	1
署	shu	暑—薯	末根	False	475	475	767	2393	2096	0	4
署	shu	暑—曙	末根	True	62	475	62	2393	3537	0	0
止	zheng	征—拯	末根	False	2317	2498	2317	1365	1412	6	0
止	zheng	拯—整	末根	False	2317	2317	18014	1412	390	0	7
止	zheng	拯—正	末根	False	2317	2317	57134	1412	149	0	81
止	zheng	拯—症	末根	False	2317	2317	4599	1412	1026	0	90
止	zheng	拯—证	末根	False	2317	2317	30010	1412	263	0	155
止	bu	卜—步	首根	False	83	83	11236	2205	590	208	24
止	zheng	怔—拯	末根	False	7	7	2317	4536	1412	0	0
止	qu	觑—龋	首根	False	6	14	6	4298	4628	0	0
止	yu	虞—龉	首根	False	4	14	4	4295	4791	0	0
止	ju	遽—龃	首根	False	1	1	4	5215	4790	0	0
止	chuo	逴—龊	首根	False	0	0	95	7467	3311	0	0
止	he	壑—龁	首根	False	0	10	0	4401	7903	0	0
止	qi	亟—企	末根	False	0	0	1401	4073	1744	2	0
止	zheng	拯—钲	末根	False	0	2317	0	1412	7574	0	0
耳	er	二—耳	首根、末根	True	3929	16418	3929	414	1102	396	35
耳	er	二—饵	末根	False	389	16418	389	414	2490	396	18
耳	geng	更—耿	首根	False	251	35388	251	231	2751	9	0
耳	ji	亟—缉	末根	False	20	20	606	4073	2184	2	68
耳	ji	亟—辑	末根	False	20	20	1890	4073	1531	2	0
耳	da	妲—耷	末根	False	13	73	13	3444	4329	0	0
耳	da	耷—靼	末根	False	13	13	25	4329	4038	0	0
耳	ji	暨—缉	末根	False	12	12	606	4343	2184	0	68
耳	ji	暨—辑	末根	False	12	12	1890	4343	1531	0	0
耳	er	二—珥	末根	False	7	16418	7	414	4544	396	0
耳	chi	耻—豉	首根	False	5	1383	5	1753	4690	1	0
耳	kui	亏—聩	首根	False	5	897	5	2001	4676	1	0
耳	yi	一—揖	末根	False	2	601443	2	9	4905	2613	0
耳	yi	壹—揖	末根	False	2	14	2	4275	4905	0	0
耳	ji	缉—齑	末根	False	1	606	1	2184	5289	68	0
耳	ji	辑—齑	末根	False	1	1890	1	1531	5289	0	0
耳	ao	凹—聱	末根	False	0	150	0	3049	6987	0	0
耳	da	怛—耷	末根	False	0	0	13	5888	4329	0	0
耳	da	炟—耷	末根	False	0	0	13	6410	4329	0	0
耳	da	笪—耷	末根	False	0	0	13	6820	4329	0	0
耳	er	二—咡	末根	False	0	16418	0	414	5525	396	0
耳	er	二—洱	末根	False	0	16418	0	414	6247	396	0
耳	er	二—铒	末根	False	0	16418	0	414	7580	396	0
耳	ji	亟—楫	末根	False	0	20	0	4073	6141	2	0
耳	ji	暨—楫	末根	False	0	12	0	4343	6141	0	0
耳	ji	楫—殛	末根	False	0	0	0	6141	6182	0	0
耳	ji	楫—齑	末根	False	0	0	1	6141	5289	0	0
耳	ji	殛—缉	末根	False	0	0	606	6182	2184	0	68
耳	ji	殛—辑	末根	False	0	0	1890	6182	1531	0	0
耳	qi	亟—缉	末根	False	0	0	0	4073	2184	2	68
耳	qi	亟—葺	末根	False	0	0	10	4073	4420	2	0
耳	yi	揖—殪	末根	False	0	2	0	4905	6184	0	0
西	xi	兮—牺	末根	False	628	628	1536	2232	1680	0	0
西	xi	兮—西	末根	False	628	628	57139	2232	143	0	1885
西	qi	乞—栖	末根	False	164	436	164	2442	2990	0	1
西	xi	兮—茜	末根	False	73	628	73	2232	1810	0	1164
西	qian	乾—茜	末根	False	19	101	19	3253	1810	5	1164
西	xi	曦—牺	末根	False	18	18	1536	4166	1680	0	0
西	xi	曦—茜	末根	False	18	18	73	4166	1810	0	1164
西	xi	曦—西	末根	False	18	18	57139	4166	143	0	1885
西	xi	兮—硒	末根	False	7	628	7	2232	4550	0	0
西	xi	曦—硒	末根	False	7	18	7	4166	4550	0	0
西	qi	栖—讫	末根	False	4	164	4	2990	4757	1	0
西	qi	栖—汔	末根	False	0	164	0	2990	6207	1	0
西	qian	墘—茜	末根	False	0	0	19	5670	1810	0	1164
西	shen	哂—椹	末根	False	0	0	0	5529	6135	0	0
西	shen	哂—甚	末根	False	0	0	7600	5529	778	0	0
西	shen	哂—葚	末根	False	0	0	1	5529	5180	0	0
西	xi	兮—恓	末根	False	0	628	0	2232	5893	0	0
西	xi	兮—粞	末根	False	0	628	0	2232	6876	0	0
西	xi	兮—舾	末根	False	0	628	0	2232	7041	0	0
西	xi	恓—曦	末根	False	0	0	18	5893	4166	0	0
西	xi	恓—爔	末根	False	0	0	0	5893	6455	0	0
西	xi	恓—羲	末根	False	0	0	0	5893	6949	0	0
西	xi	曦—粞	末根	False	0	18	0	4166	6876	0	0
西	xi	曦—舾	末根	False	0	18	0	4166	7041	0	0
西	xi	爔—牺	末根	False	0	0	1536	6455	1680	0	0
西	xi	爔—硒	末根	False	0	0	7	6455	4550	0	0
西	xi	爔—粞	末根	False	0	0	0	6455	6876	0	0
西	xi	爔—舾	末根	False	0	0	0	6455	7041	0	0
西	xi	爔—茜	末根	False	0	0	73	6455	1810	0	1164
西	xi	爔—西	末根	False	0	0	57139	6455	143	0	1885
西	xi	牺—羲	末根	False	0	1536	0	1680	6949	0	0
西	xi	硒—羲	末根	False	0	7	0	4550	6949	0	0
西	xi	粞—羲	末根	False	0	0	0	6876	6949	0	0
西	xi	羲—舾	末根	False	0	0	0	6949	7041	0	0
西	xi	羲—茜	末根	False	0	0	73	6949	1810	0	1164
西	xi	羲—西	末根	False	0	0	57139	6949	143	0	1885
酉	jiang	僵—酱	末根	False	990	990	1559	1950	1660	0	27
酉	jiang	缰—酱	末根	False	43	43	1559	3757	1660	0	27
酉	jiang	疆—酱	末根	False	39	39	1559	3807	1660	0	27
酉	jiu	酒—韭	末根	False	8	21113	8	347	4519	58	0
酉	jiang	礓—酱	末根	False	0	0	1559	6759	1660	0	27
酉	you	卣—蝤	末根	False	0	0	0	5503	7258	0	0
酉	you	卣—酉	末根	False	0	0	2	5503	4986	0	0
酉	you	卣—𬨎	末根	False	0	0	0	5503	8051	0	0
覀	fu	副—覆	首根	False	785	3750	785	1133	2083	0	1
覀	jia	夹—贾	首根	False	36	1810	36	1527	1879	91	1081
覀	jia	贾—颊	首根	True	36	36	193	1879	2886	1081	0
覀	li	吏—栗	首根	False	23	23	290	4058	2671	0	0
覀	jia	戛—贾	首根	False	8	8	36	3684	1879	0	1081
覀	jia	贾—郏	首根	False	0	36	0	1879	7497	1081	0
覀	su	甦—粟	首根	False	0	0	50	6619	3689	0	0
覀	zhen	甄—鬒	首根	False	0	38	0	3817	7768	0	0
火	lan	兰—烂	首根	True	3934	11366	3934	532	1105	1106	0
火	huo	伙—祸	末根	False	1751	37184	1751	219	1586	453	1
火	huo	火—祸	末根	False	1751	18410	1751	378	1586	69	1
火	qiu	囚—秋	末根	False	1119	1119	1174	1877	1837	0	21
火	xi	兮—熄	首根	False	400	628	400	2232	2499	0	0
火	bing	并—炳	首根	False	148	26283	148	294	3046	1	4
火	shuo	朔—烁	首根	False	84	84	151	3370	3048	0	0
火	xi	兮—烯	首根	False	72	628	72	2232	3458	0	0
