word	code	source	thuocl_df	xinhua	keep_reason	corpus_source_count	corpus_total_count	idiom_dual	ime_dual
欣欣向荣	xxxr	简单鹤	4277	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	8201	1	1
不管怎样	bgzy	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	8189	0	1
息息相关	xxxg	简单鹤	25804	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	8188	1	1
兴致勃勃	xvbb	简单鹤	7571	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	8092	1	1
明目张胆	mmvd	简单鹤	6186	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	8028	1	1
深有感触	uygi	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	8003	0	1
络绎不绝	lybj	简单鹤	19137	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7988	1	1
世世代代	uudd	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	7959	0	1
形而上学	xeux	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	7952	0	1
随处可见	sikj	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	7937	0	1
各式各样	gugy	简单鹤	11976	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7886	1	1
归根到底	ggdd	简单鹤	6858	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7867	1	1
红红火火	hhhh	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	7843	0	1
排忧解难	pyjn	简单鹤	11980	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7839	1	1
自言自语	zyzy	简单鹤	3340	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7810	1	1
集成电路	jidl	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	7796	0	1
发扬光大	fygd	简单鹤	10276	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7744	1	1
大有可为	dykw	简单鹤	8403	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7731	1	1
与众不同	yvbt	简单鹤	14801	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7653	1	1
焕然一新	hryx	简单鹤	10740	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7621	1	1
兴高采烈	xgcl	简单鹤	4052	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7620	1	1
大吃一惊	diyj	简单鹤	9086	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7600	1	1
满怀信心	mhxx	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	7597	0	1
有所不同	ysbt	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	7558	0	1
显而易见	xeyj	简单鹤	17273	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7543	1	1
集体主义	jtvy	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	7532	0	1
相辅相成	xfxi	简单鹤	10077	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7499	1	1
自强不息	zqbx	简单鹤	9753	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7468	1	1
不容忽视	brhu	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	7456	0	1
无能为力	wnwl	简单鹤	8154	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7383	1	1
相互作用	xhzy	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	7348	0	1
唯物主义	wwvy	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	7315	0	1
不屈不挠	bqbn	简单鹤	2816	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7301	1	1
身心健康	uxjk	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	7286	0	1
自然而然	zrer	简单鹤		1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	7285	0	1
融为一体	rwyt	简单鹤	10758	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7275	1	1
挺身而出	tuei	简单鹤	3512	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7205	1	1
声势浩大	uuhd	简单鹤	6263	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7196	1	1
应运而生	yyeu	简单鹤	14881	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7194	1	1
哈哈大笑	hhdx	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	7159	0	1
新闻记者	xwjv	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	7156	0	1
自古以来	zgyl	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	7126	0	1
针锋相对	vfxd	简单鹤	6205	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7050	1	1
精益求精	jyqj	简单鹤	9158	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7048	1	1
一年一度	ynyd	简单鹤	29188	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	7036	1	1
令人满意	lrmy	简单鹤	636	0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	7030	0	1
不由自主	byzv	简单鹤	4756	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6975	1	1
克罗地亚	kldy	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	6950	0	1
铺张浪费	pvlf	简单鹤	8980	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6866	1	1
史无前例	uwql	简单鹤	11636	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6847	1	1
念念不忘	nnbw	简单鹤	4655	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6820	1	1
儿童文学	etwx	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	6812	0	1
大街小巷	djxx	简单鹤	16354	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6798	1	1
理直气壮	lvqv	简单鹤	8788	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6717	1	1
勤俭节约	qjjy	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	6709	0	1
得天独厚	dtdh	简单鹤	15675	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6697	1	1
子孙后代	zshd	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	6694	0	1
竭尽全力	jjql	简单鹤	9085	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6681	1	1
此时此刻	cuck	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	6656	0	1
有史以来	yuyl	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	6639	0	1
一丝不苟	ysbg	简单鹤	6383	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6611	1	1
满腔热情	mqrq	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	6525	0	1
同心同德	txtd	简单鹤	5189	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6521	1	1
迎难而上	yneu	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	6517	0	1
归根结底	ggjd	简单鹤	10289	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6502	1	1
所作所为	szsw	简单鹤	9240	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6482	1	1
热火朝天	rhit	简单鹤	9846	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6452	1	1
必要条件	bytj	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	6405	0	1
一目了然	ymlr	简单鹤	17310	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6396	1	1
循序渐进	xxjj	简单鹤	12875	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6395	1	1
热气腾腾	rqtt	简单鹤	4215	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6387	1	1
独一无二	dywe	简单鹤	15496	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6381	1	1
聚精会神	jjhu	简单鹤	6100	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6374	1	1
随时随地	susd	简单鹤	52510	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6369	1	1
一般来说	yblu	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	6313	0	1
一年四季	ynsj	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	6272	0	1
日日夜夜	rryy	简单鹤	3242	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6256	1	1
肆无忌惮	swjd	简单鹤	7757	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6235	1	1
可想而知	kxev	简单鹤	16264	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6213	1	1
义不容辞	ybrc	简单鹤	9525	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6208	1	1
不约而同	byet	简单鹤	15230	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6197	1	1
恰恰相反	qqxf	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	6188	0	1
万众一心	wvyx	简单鹤	4456	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6183	1	1
西伯利亚	xbly	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	6176	0	1
胡说八道	hubd	简单鹤	1618	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6157	1	1
莎士比亚	suby	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	6153	0	1
生机勃勃	ujbb	简单鹤	5988	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6139	1	1
自始至终	zuvv	简单鹤	7337	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6134	1	1
踏踏实实	ttuu	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	6120	0	1
记忆犹新	jyyx	简单鹤	12263	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6074	1	1
兢兢业业	jjyy	简单鹤	7041	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	6047	1	1
化学武器	hxwq	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	6046	0	1
值得一提	vdyt	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	6044	0	1
